,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
4938,1/13/14,1/18/14,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294
4939,1/13/14,1/18/14,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,West,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.567
4940,2/6/15,2/13/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,1268.82,9,0,266.4522
4941,2/6/15,2/13/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0,82.3368
4942,2/6/15,2/13/15,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,East,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,5.68,2,0,1.7608
4943,12/21/17,12/27/17,Standard Class,LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,Central,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0,18.767
4944,9/5/16,9/6/16,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,0,46.1184
4945,9/5/16,9/6/16,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,0.2,3.942
4946,9/5/16,9/6/16,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0,1.7876
4947,10/4/14,10/9/14,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,West,Office Supplies,Labels,Avery 519,29.24,4,0,13.7428
4948,11/27/17,12/2/17,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,117.488,7,0.2,41.1208
4949,11/27/17,12/2/17,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3,0,6.0288
4950,10/28/16,11/1/16,Second Class,DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,East,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.2164
4951,6/9/15,6/13/15,Standard Class,NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,Central,Office Supplies,Paper,Xerox 1995,12.96,2,0,6.2208
4952,12/8/17,12/12/17,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,West,Office Supplies,Appliances,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,69.48,1,0,20.844
4953,3/16/15,3/20/15,Standard Class,MS-17980,Michael Stewart,Corporate,United States,New York City,New York,East,Technology,Phones,Plantronics MX500i Earset,85.9,2,0,2.577
4954,6/9/14,6/13/14,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Office Supplies,Art,DIXON Oriole Pencils,18.06,7,0,4.6956
4955,6/9/14,6/13/14,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044
4956,6/9/14,6/13/14,Second Class,TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,West,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",37.4,2,0,14.212
4957,3/20/15,3/26/15,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.512,2,0.8,-4.396
4958,3/20/15,3/26/15,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,Central,Office Supplies,Fasteners,Staples,18.864,9,0.2,6.1308
4959,11/18/16,11/22/16,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,Technology,Phones,Grandstream GXP2100 Mainstream Business Phone,61.192,1,0.2,6.1192
4960,11/18/16,11/22/16,Standard Class,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,West,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,1,0,18.3168
4961,3/7/14,3/8/14,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",48.712,1,0.2,5.4801
4962,3/7/14,3/8/14,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Office Supplies,Art,Newell 330,17.94,3,0,4.6644
4963,3/7/14,3/8/14,First Class,AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,West,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",242.94,3,0,4.8588
4964,5/15/16,5/19/16,Second Class,DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,South,Office Supplies,Binders,GBC Instant Report Kit,7.764,4,0.7,-5.176
4965,5/25/15,5/28/15,Second Class,CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,4,0.2,58.38
4966,8/2/15,8/5/15,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.8655
4967,8/2/15,8/5/15,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2,0,4.116
4968,8/2/15,8/5/15,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.9916
4969,8/2/15,8/5/15,Second Class,BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,East,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,15.5372
4970,11/6/16,11/9/16,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,South,Furniture,Chairs,High-Back Leather Manager's Chair,207.984,2,0.2,-28.5978
4971,11/6/16,11/9/16,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.112,2,0.2,12.6392
4972,11/6/16,11/9/16,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,South,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.568,2,0.2,5.7798
4973,11/6/16,11/9/16,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,South,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
4974,11/7/16,11/12/16,Standard Class,PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,West,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,0,6.321
4975,9/18/15,9/23/15,Second Class,JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,South,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9,0.2,152.388
4976,12/7/15,12/9/15,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.209
4977,12/7/15,12/9/15,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.688,2,0.2,2.3408
4978,12/7/15,12/9/15,First Class,AH-10210,Alan Hwang,Consumer,United States,New York City,New York,East,Technology,Phones,Digium D40 VoIP phone,773.94,6,0,224.4426
4979,12/9/16,12/13/16,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.568,3,0.2,1.5426
4980,12/9/16,12/13/16,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.356,2,0.8,-11.7612
4981,12/9/16,12/13/16,Second Class,RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.428
4982,11/16/14,11/22/14,Standard Class,AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,West,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4012
4983,11/6/16,11/10/16,Second Class,IM-15070,Irene Maddox,Consumer,United States,San Diego,California,West,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3,0,22.9068
4984,9/6/15,9/10/15,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,South,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.1765
4985,9/3/14,9/3/14,Same Day,AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,East,Office Supplies,Labels,Avery 514,14.4,5,0,7.056
4986,4/24/16,4/28/16,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Paper,Xerox 226,15.552,3,0.2,5.4432
4987,4/24/16,4/28/16,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.148
4988,4/24/16,4/28/16,Standard Class,CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,West,Office Supplies,Binders,Wilson Jones Impact Binders,3.108,2,0.7,-2.1756
4989,8/31/17,9/4/17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.672,3,0.2,2.1684
4990,8/31/17,9/4/17,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,West,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.408,4,0.2,77.5584
4991,12/7/17,12/13/17,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5,0.8,-2929.4845
4992,12/18/15,12/25/15,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,South,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.936,8,0.2,18.8784
4993,12/18/15,12/25/15,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,South,Office Supplies,Labels,Avery 507,18.432,8,0.2,5.9904
4994,12/18/15,12/25/15,Standard Class,RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,South,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.2,3.556
4995,11/4/14,11/10/14,Standard Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,East,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.064,4,0.2,18.8732
4996,3/10/17,3/15/17,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,1,0.2,3.6588
4997,3/10/17,3/15/17,Standard Class,KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,South,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,4,0.7,-10.0372
4998,1/31/16,2/4/16,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,West,Technology,Phones,AT&T 1080 Phone,109.592,1,0.2,8.2194
4999,1/31/16,2/4/16,Standard Class,SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,West,Office Supplies,Paper,Easy-staple paper,56.7,5,0,27.783
5000,5/7/17,5/12/17,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,West,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.7964
5001,5/24/16,5/24/16,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,South,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.155
5002,5/24/16,5/24/16,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,South,Office Supplies,Paper,Xerox 1911,191.6,4,0,91.968
5003,10/7/16,10/12/16,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.0688
5004,4/30/14,5/2/14,Second Class,TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,South,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.2486
5005,11/10/15,11/14/15,Second Class,SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,Central,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.147
5006,11/9/15,11/14/15,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,East,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0,1114.512
5007,11/9/15,11/14/15,Standard Class,Dp-13240,Dean percer,Home Office,United States,New York City,New York,East,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,3.0498
5008,9/7/15,9/14/15,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,GBC Wire Binding Strips,9.522,1,0.7,-6.9828
5009,9/7/15,9/14/15,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Samsung Galaxy Note 3,791.964,6,0.4,-131.994
5010,9/7/15,9/14/15,Standard Class,LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Angle-D Ring Binders,4.923,3,0.7,-3.9384
5011,5/11/17,5/13/17,First Class,TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,West,Furniture,Bookcases,Bestar Classic Bookcase,209.979,7,0.7,-356.9643
5012,7/21/17,7/26/17,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62
5013,7/21/17,7/26/17,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,Office Supplies,Storage,Letter Size File,222.32,7,0.2,25.011
5014,7/21/17,7/26/17,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,East,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.564,6,0.4,-52.641
5015,11/24/14,11/29/14,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,East,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.6712
5016,11/24/14,11/29/14,Standard Class,TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,East,Technology,Phones,Samsung Galaxy S4,1502.376,4,0.4,-250.396
5017,11/15/14,11/18/14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,West,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.2352
5018,11/15/14,11/18/14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
5019,11/15/14,11/18/14,First Class,SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,West,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0,5.3196
5020,3/23/17,3/25/17,Second Class,MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,East,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3,0,17.379
5021,12/18/16,12/24/16,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.792
5022,12/18/16,12/24/16,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.7693
5023,12/18/16,12/24/16,Standard Class,JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,West,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776
5024,7/29/17,8/3/17,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,2,0,16.4052
5025,7/29/17,8/3/17,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3,0,133.9713
5026,7/29/17,8/3/17,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.5528
5027,7/29/17,8/3/17,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,Central,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.6408
5028,9/2/14,9/7/14,Second Class,CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,3,0.2,53.9946
5029,1/29/17,2/2/17,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 339,8.34,3,0,2.1684
5030,1/29/17,2/2/17,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.2282
5031,1/29/17,2/2/17,Standard Class,VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.616,8,0.2,40.3704
5032,12/26/16,1/2/17,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,East,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3,0,25.5528
5033,12/26/16,1/2/17,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,East,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,1,0,7.4172
5034,8/9/15,8/13/15,Second Class,HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,Central,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,0,48.118
5035,4/6/14,4/12/14,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,West,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1035
5036,4/6/14,4/12/14,Standard Class,SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,West,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.034
5037,11/17/17,11/21/17,Second Class,EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,Central,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,0.2,83.986
5038,7/11/15,7/12/15,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,East,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.836,4,0.3,-37.1124
5039,7/11/15,7/12/15,First Class,TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,East,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716,2,0,193.32
